N,P,K,temperature,humidity,label,Region,Soil_Type,soil_moisture_range
0,36,26,34.13072188,51.25786185,mango,Central Plateau & Hills,['Alluvial Shallow Black'],"(50, 80)"
26,35,31,33.44619894,53.05980465,mango,Central Plateau & Hills,['Alluvial Shallow Black'],"(50, 80)"
27,21,30,35.3915464,52.48823147,mango,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 80)"
22,38,31,31.53356352,53.06009323,mango,Central Plateau & Hills,['Alluvial Shallow Black'],"(50, 80)"
22,18,31,30.7645515,47.93791463,mango,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 80)"
28,23,28,30.01821337,50.0983181,mango,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 80)"
7,31,27,31.32863689,47.59319575,mango,Central Plateau & Hills,['Alluvial Shallow Black'],"(50, 80)"
29,34,26,33.88004781,54.39416048,mango,Central Plateau & Hills,['Alluvial Shallow Black'],"(50, 80)"
8,37,33,28.07802689,54.9640534,mango,Central Plateau & Hills,['Alluvial Shallow Black'],"(50, 80)"
39,16,27,35.53845018,52.94641947,mango,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 80)"
40,24,25,28.70595247,50.44030129,mango,Central Plateau & Hills,['Alluvial Shallow Black'],"(50, 80)"
19,38,26,31.48451729,48.77926304,mango,Central Plateau & Hills,['Alluvial Shallow Black'],"(50, 80)"
21,21,30,27.69819273,51.41593238,mango,Central Plateau & Hills,['Alluvial Shallow Black'],"(50, 80)"
22,18,33,30.41235793,52.48100602,mango,Central Plateau & Hills,['Alluvial Shallow Black'],"(50, 80)"
31,20,30,32.17752026,54.01352682,mango,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 80)"
18,26,31,32.6112614,47.74916499,mango,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 80)"
24,130,195,29.99677232,81.54156612,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
13,144,204,30.7280404,82.42614055,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
22,123,205,32.44577836,83.88504863,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
36,125,196,37.46566825,80.65968681,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
24,131,196,22.03296178,83.74372787,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
2,123,198,39.64851881,82.21079946,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
35,140,197,16.77557314,82.75241875,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
11,122,195,12.14190714,83.56812483,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
6,123,203,12.7567962,81.62497448,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
17,134,204,39.04071989,80.18393287,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
25,130,197,39.70772192,82.68593454,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
27,145,205,9.467960445,82.29335466,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
9,122,201,29.58748357,80.91934392,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
16,139,203,17.82803682,80.96093443,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
32,141,204,8.825674745,82.89753705,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
22,138,195,27.83487131,83.51444973,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
31,144,202,11.02105378,80.55557235,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
3,136,205,17.5862944,80.84806564,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
28,122,197,19.89363946,82.73366439,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
4,136,204,29.93707596,81.77713468,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
39,145,201,36.73126647,80.58931938,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
38,132,197,20.42094753,81.54185044,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
36,133,198,25.51939719,83.98351748,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
25,121,201,30.50734778,82.71775569,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
15,125,199,18.4269936,80.55625868,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
24,140,205,12.087022,83.59398734,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
13,132,203,23.60115364,82.48336987,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
5,126,197,12.80000387,81.20876367,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
30,120,200,38.06099482,82.24729637,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
23,142,197,39.06555518,82.03812973,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
26,135,203,33.78372897,81.16314317,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
7,126,203,16.76201707,82.00335557,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
32,139,198,35.89307536,82.66850729,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
9,141,202,21.01245395,81.17931863,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
20,142,196,10.89875873,80.01639435,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
32,129,201,16.36251869,83.00471609,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
3,134,199,20.28370163,81.32235739,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
38,138,204,25.11108456,83.25447587,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
14,131,198,33.4641162,83.86742974,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
20,122,204,11.7976469,80.86325389,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
40,126,201,11.36300891,80.03100049,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
36,128,204,25.23542319,80.68700527,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
11,132,197,15.99050693,81.23966573,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
0,137,195,22.4359017,80.18612085,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
19,123,200,34.76086052,81.03544763,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
31,136,197,31.11047251,83.34010951,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
4,134,200,28.57828803,80.95628959,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
39,139,201,41.18664903,81.01783402,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
8,127,196,27.02766138,83.17093908,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
39,138,203,21.19339319,82.33098331,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
32,120,204,10.38004759,83.44518113,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
12,142,203,31.3115978,82.56407013,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
8,133,195,20.46657776,80.97598029,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
8,139,199,29.36947679,81.53996362,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
21,134,202,10.72302459,80.02130636,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
40,140,195,14.97846952,80.49979873,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
39,127,202,15.3246651,81.67215994,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
19,120,195,18.73932187,81.12109244,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
21,139,201,19.3642553,83.36094029,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
17,136,195,41.20733624,81.61051026,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
33,139,203,33.34214482,82.51034633,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
22,133,201,23.81995682,80.12211649,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
32,130,196,40.66012294,81.24995984,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
37,135,205,11.82768186,80.2827185,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
15,140,195,13.28504331,83.54193816,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
39,132,196,35.83089092,83.32560104,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
40,121,199,26.18159716,81.03886263,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
40,132,202,24.57558351,80.70695797,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
29,142,203,29.67229086,83.71498986,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
32,121,199,39.37102553,81.25353895,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
6,140,205,17.66558428,82.92903419,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
8,120,196,24.06679352,82.66396666,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
34,133,202,15.31413469,80.09711412,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
35,135,199,21.77466746,80.54942557,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
16,145,199,26.91624843,80.76838926,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
8,136,201,41.65602996,82.22118237,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
25,129,195,17.98667801,81.17712085,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
16,130,201,29.12033769,82.79092939,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
39,129,203,34.38922481,83.18392806,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
38,135,203,41.36106301,82.79782954,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
33,120,205,35.12158265,82.26890793,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
35,125,204,19.6491772,80.15215777,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
1,132,200,16.27852801,82.94270065,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
39,140,203,21.11903604,80.63399198,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
28,145,202,19.2077707,82.9042841,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
6,128,200,25.96308415,82.57813624,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
6,139,199,25.67385024,81.6212135,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
29,122,196,41.94865736,81.15595212,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
37,144,197,11.18994268,80.8084305,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
38,120,197,17.5438296,82.94703302,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
38,141,198,13.05809741,80.28297993,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
14,121,203,9.724457611,83.74765639,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
6,125,204,27.92004934,82.93262435,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
32,138,197,9.535585543,80.73112694,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
11,124,204,13.42988625,80.06633966,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
23,138,200,9.851242629,80.22631717,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
40,143,201,24.97256132,82.72828653,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
6,142,202,27.23708304,82.94573346,grapes,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
37,124,195,18.70679077,83.4795292,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
35,134,204,9.949929082,82.55138983,grapes,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
119,25,51,26.47330219,80.92254421,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
119,19,55,25.18780042,83.44621709,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
105,30,50,25.29954705,81.77527562,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
114,8,50,24.74631269,88.30866319,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
93,22,52,26.58740671,81.32563243,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
80,26,55,24.53442564,88.989272,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
85,27,45,26.0713757,88.7285657,watermelon,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
85,22,53,25.96534238,89.77076659,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
82,22,45,26.22338015,85.34866045,watermelon,East Coast Plains & Hills,"['Red', 'Black Coastal Alluvium']","(80, 100)"
118,13,54,24.41311871,89.81574032,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
83,25,53,26.49195283,80.04678201,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
86,15,47,24.04355803,84.18406764,watermelon,"Eastern Himalaya (Assam, W.B., NE states)","['Alluvial', 'Brown hill', 'Red', 'Tarai']","(80, 100)"
101,10,47,25.5421695,83.31883376,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
119,9,50,26.74550678,83.9195902,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
104,17,46,25.7131428,80.22972777,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
95,12,51,25.76484262,84.1726996,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
102,14,52,26.79489868,89.64815231,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
109,21,55,24.9004602,89.73524177,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
81,18,50,26.80750629,88.22874955,watermelon,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
103,17,51,25.11189154,80.02621335,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
105,14,50,26.2148837,87.6883982,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
97,8,52,24.9103226,86.97190046,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
120,19,49,25.79448878,84.26830701,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
95,16,55,25.26931156,87.55055105,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
83,29,52,25.76402693,87.5931128,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
83,9,45,25.85483596,89.13163965,watermelon,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
91,21,50,24.33528185,81.44030363,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
116,5,54,25.37601283,80.99313508,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
112,28,54,24.86094646,85.05318563,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
88,29,51,24.71885473,88.94568335,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
118,15,45,24.21495706,84.20576992,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
92,21,48,25.81692236,82.043255,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
106,14,45,24.47018505,84.16390229,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
99,5,47,24.13078816,84.84494575,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
98,8,51,26.1793464,86.52258079,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
108,22,46,26.17668721,86.7295205,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
119,7,55,26.03867719,84.6378378,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
117,27,48,26.53259325,82.39053979,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
109,10,53,26.81938687,87.8274604,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
80,16,46,25.50405534,81.40297428,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
100,18,52,26.20234499,80.38266489,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
91,7,53,25.13735887,89.28272716,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
86,6,53,25.92030221,83.47202566,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
107,5,52,26.6634609,89.98405233,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
103,16,49,24.06731461,81.64075303,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
101,20,48,24.6774157,82.75411437,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
85,25,47,26.11440416,87.64081095,watermelon,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
84,7,51,26.81530456,87.65694462,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
102,28,54,25.15623099,80.27525115,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
98,25,52,25.2801372,83.15393658,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
97,25,50,26.22005978,80.90127035,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
90,16,45,24.92093261,80.61750795,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
95,12,46,26.21667586,81.01009354,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
82,23,49,26.81383586,87.21986949,watermelon,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
82,25,51,24.31334971,87.47409052,watermelon,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
110,28,46,24.29105004,88.04541346,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
118,21,51,24.42998931,86.33904774,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
120,20,45,25.66576039,88.6984228,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
91,7,52,25.07803672,83.46230461,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
81,6,55,24.88910524,85.87059083,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
101,13,54,25.42900869,82.91481799,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
101,17,55,24.37118217,87.1269128,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
111,6,53,26.4930645,88.59143088,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
107,10,49,25.83202912,89.00481725,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
115,11,46,24.41592661,89.39655519,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
84,25,52,24.37190239,81.2514818,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
120,7,47,24.24782473,83.03687902,watermelon,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
